"Matrix","P&GmatID","Organism","Population","Trait1","Trait2","Pcorr","Gcorr","AbsDiff"
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure2.1","genitalscleritemorphomeasure4.2",0.24,-0.68,0.92
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure2.1","genitalscleritemorphomeasure4.3",0.27,-0.65,0.92
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure2.1","genitalscleritemorphomeasure5.1",0.1,0.41,0.31
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure2.1","genitalscleritemorphomeasure5.2",0.21,-1.07,1.28
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure2.1","headwidth",0.43,-0.23,0.66
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure2.1","elytralength",0.43,-1.13,1.56
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure2.2","genitalscleritemorphomeasure2.3",0.73,0.99,0.26
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure2.2","genitalscleritemorphomeasure3.1",0.31,0.65,0.34
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure2.2","genitalscleritemorphomeasure3.2",0.29,0.78,0.49
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure2.2","genitalscleritemorphomeasure4.1",0.1,-0.99,1.09
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure2.2","genitalscleritemorphomeasure4.2",0.22,-0.66,0.88
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure2.2","genitalscleritemorphomeasure4.3",0.27,-1.23,1.5
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure2.2","genitalscleritemorphomeasure5.1",0.13,1.68,1.55
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure2.2","genitalscleritemorphomeasure5.2",0.22,-0.6,0.82
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure2.2","headwidth",0.41,0.27,0.14
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure2.2","elytralength",0.47,-0.001,0.471
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure2.3","genitalscleritemorphomeasure3.1",0.38,0.89,0.51
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure2.3","genitalscleritemorphomeasure3.2",0.39,1.26,0.87
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure2.3","genitalscleritemorphomeasure4.1",0.09,-0.68,0.77
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure2.3","genitalscleritemorphomeasure4.2",0.24,-0.71,0.95
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure2.3","genitalscleritemorphomeasure4.3",0.27,-1.23,1.5
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure2.3","genitalscleritemorphomeasure5.1",0.13,3.99,3.86
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure2.3","genitalscleritemorphomeasure5.2",0.24,-0.52,0.76
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure2.3","headwidth",0.51,0.61,0.1
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure2.3","elytralength",0.55,-0.22,0.77
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure3.1","genitalscleritemorphomeasure3.2",0.61,1.03,0.42
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure3.1","genitalscleritemorphomeasure4.1",0.17,-0.57,0.74
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure3.1","genitalscleritemorphomeasure4.2",0.16,-0.43,0.59
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure3.1","genitalscleritemorphomeasure4.3",0.17,-0.62,0.79
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure3.1","genitalscleritemorphomeasure5.1",12,3.74,8.26
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure3.1","genitalscleritemorphomeasure5.2",0.19,2.82,2.63
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure3.1","headwidth",0.26,-0.1,0.36
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure3.1","elytralength",0.25,-1.03,1.28
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure3.2","genitalscleritemorphomeasure4.1",0.11,-0.37,0.48
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure3.2","genitalscleritemorphomeasure4.2",0.19,-0.41,0.6
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure3.2","genitalscleritemorphomeasure4.3",0.21,-0.51,0.72
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure3.2","genitalscleritemorphomeasure5.1",0.09,4.08,3.99
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure3.2","genitalscleritemorphomeasure5.2",0.2,2.39,2.19
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure3.2","headwidth",0.3,0.57,0.27
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure3.2","elytralength",0.33,-0.89,1.22
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure4.1","genitalscleritemorphomeasure4.2",0.65,1.25,0.6
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure4.1","genitalscleritemorphomeasure4.3",0.59,1.34,0.75
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure4.1","genitalscleritemorphomeasure5.1",0.01,-0.8,0.81
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure4.1","genitalscleritemorphomeasure5.2",0.06,-0.1,0.16
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure4.1","headwidth",0.09,-0.3,0.39
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure4.1","elytralength",0.12,-1.06,1.18
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure4.2","genitalscleritemorphomeasure4.3",0.93,0.97,0.0399999999999999
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure4.2","genitalscleritemorphomeasure5.1",-0.02,-0.9,0.88
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure4.2","genitalscleritemorphomeasure5.2",0.11,-2.45,2.56
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure4.2","headwidth",0.28,-0.23,0.51
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure4.2","elytralength",0.3,-0.15,0.45
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure4.3","genitalscleritemorphomeasure5.1",0.01,-2.06,2.07
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure4.3","genitalscleritemorphomeasure5.2",0.1,-4.02,4.12
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure4.3","headwidth",0.32,-0.39,0.71
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure4.3","elytralength",0.34,0.14,0.2
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure5.1","genitalscleritemorphomeasure5.2",0.34,12.87,12.53
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure5.1","headwidth",0.07,3,2.93
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure5.1","elytralength",0.06,10.22,10.16
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure5.2","headwidth",0.22,-1.87,2.09
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"genitalscleritemorphomeasure5.2","elytralength",0.26,0,0.26
NA,"Hou2005.226.csv","Onthophagus.taurus",NA,"headwidth","elytralength",0.86,0,0.86
NA,"Hug1995.227.csv","Drosophila.melanogaster",NA,"slope.of.mortality","intercept.of.mortality",-0.442,-0.609,0.167
NA,"Hug1995.227.csv","Drosophila.melanogaster",NA,"slope.of.mortality","mean.longevity",0.011,-0.361,0.372
NA,"Hug1995.227.csv","Drosophila.melanogaster",NA,"intercept.of.mortality","mean.longevity",-0.251,-0.404,0.153
NA,"Imb2001.245.csv","Crepis.sancta",NA,"no.outer.bracts","no.inner.bracts",0.39,0.39,0
NA,"Imb2001.245.csv","Crepis.sancta",NA,"no.outer.bracts","no.bracts",0.92,0.95,0.0299999999999999
NA,"Imb2001.245.csv","Crepis.sancta",NA,"no.outer.bracts","no.florets.per.head",0.49,0.61,0.12
NA,"Imb2001.245.csv","Crepis.sancta",NA,"no.outer.bracts","length.of.parastiches",0.36,0.47,0.11
NA,"Imb2001.245.csv","Crepis.sancta",NA,"no.outer.bracts","no.intermediate.achenes",-0.11,0.05,0.16
NA,"Imb2001.245.csv","Crepis.sancta",NA,"no.outer.bracts","percentage.of.peripheral.achenes",-0.28,-0.6,0.32
NA,"Imb2001.245.csv","Crepis.sancta",NA,"no.outer.bracts","percentage.of.intermediate.achenes",-0.16,-0.09,0.07
NA,"Imb2001.245.csv","Crepis.sancta",NA,"no.outer.bracts","percentage.of.central.achenes",0.28,0.46,0.18
NA,"Imb2001.245.csv","Crepis.sancta",NA,"no.inner.bracts","no.bracts",0.72,0.66,0.0599999999999999
NA,"Imb2001.245.csv","Crepis.sancta",NA,"no.inner.bracts","no.florets.per.head",0.38,0.06,0.32
NA,"Imb2001.245.csv","Crepis.sancta",NA,"no.inner.bracts","length.of.parastiches",0,-0.16,0.16
NA,"Imb2001.245.csv","Crepis.sancta",NA,"no.inner.bracts","no.intermediate.achenes",0.04,0.28,0.24
NA,"Imb2001.245.csv","Crepis.sancta",NA,"no.inner.bracts","percentage.of.peripheral.achenes",-0.26,-0.23,0.03
NA,"Imb2001.245.csv","Crepis.sancta",NA,"no.inner.bracts","percentage.of.intermediate.achenes",0.02,0.27,0.25
NA,"Imb2001.245.csv","Crepis.sancta",NA,"no.inner.bracts","percentage.of.central.achenes",0.14,-0.1,0.24
NA,"Imb2001.245.csv","Crepis.sancta",NA,"no.bracts","no.florets.per.head",0.53,0.55,0.02
NA,"Imb2001.245.csv","Crepis.sancta",NA,"no.bracts","length.of.parastiches",0.27,0.34,0.07
NA,"Imb2001.245.csv","Crepis.sancta",NA,"no.bracts","no.intermediate.achenes",-0.06,0.006,0.066
NA,"Imb2001.245.csv","Crepis.sancta",NA,"no.bracts","percentage.of.peripheral.achenes",-0.32,-0.52,0.2
NA,"Imb2001.245.csv","Crepis.sancta",NA,"no.bracts","percentage.of.intermediate.achenes",-0.11,0.03,0.14
NA,"Imb2001.245.csv","Crepis.sancta",NA,"no.bracts","percentage.of.central.achenes",0.27,-0.03,0.3
NA,"Imb2001.245.csv","Crepis.sancta",NA,"no.florets.per.head","length.of.parastiches",0.92,0.96,0.0399999999999999
NA,"Imb2001.245.csv","Crepis.sancta",NA,"no.florets.per.head","no.intermediate.achenes",-0.05,-0.12,0.07
NA,"Imb2001.245.csv","Crepis.sancta",NA,"no.florets.per.head","percentage.of.peripheral.achenes",-0.36,-0.7,0.34
NA,"Imb2001.245.csv","Crepis.sancta",NA,"no.florets.per.head","percentage.of.intermediate.achenes",-0.13,-0.19,0.06
NA,"Imb2001.245.csv","Crepis.sancta",NA,"no.florets.per.head","percentage.of.central.achenes",0.32,0.88,0.56
NA,"Imb2001.245.csv","Crepis.sancta",NA,"length.of.parastiches","no.intermediate.achenes",-0.08,-0.18,0.1
NA,"Imb2001.245.csv","Crepis.sancta",NA,"length.of.parastiches","percentage.of.peripheral.achenes",-0.29,-0.6,0.31
NA,"Imb2001.245.csv","Crepis.sancta",NA,"length.of.parastiches","percentage.of.intermediate.achenes",-0.15,-0.25,0.1
NA,"Imb2001.245.csv","Crepis.sancta",NA,"length.of.parastiches","percentage.of.central.achenes",0.29,0.89,0.6
NA,"Imb2001.245.csv","Crepis.sancta",NA,"no.intermediate.achenes","percentage.of.peripheral.achenes",0.16,-0.2,0.36
NA,"Imb2001.245.csv","Crepis.sancta",NA,"no.intermediate.achenes","percentage.of.intermediate.achenes",0.98,0.99,0.01
NA,"Imb2001.245.csv","Crepis.sancta",NA,"no.intermediate.achenes","percentage.of.central.achenes",-0.76,-0.73,0.03
NA,"Imb2001.245.csv","Crepis.sancta",NA,"percentage.of.peripheral.achenes","percentage.of.intermediate.achenes",0.14,-0.13,0.27
NA,"Imb2001.245.csv","Crepis.sancta",NA,"percentage.of.peripheral.achenes","percentage.of.central.achenes",-0.7,-0.52,0.18
NA,"Imb2001.245.csv","Crepis.sancta",NA,"percentage.of.intermediate.achenes","percentage.of.central.achenes",-0.8,-0.77,0.03
NA,"Jen2003.246.csv","Passer.domesticus",NA,"tarsuslength","winglength",0.188,-0.018,0.206
NA,"Jen2003.246.csv","Passer.domesticus",NA,"tarsuslength","billdepth",0.258,0.296,0.038
NA,"Jen2003.246.csv","Passer.domesticus",NA,"tarsuslength","billlength",0.169,0.128,0.041
NA,"Jen2003.246.csv","Passer.domesticus",NA,"tarsuslength","bodymass",0.362,0.362,0
NA,"Jen2003.246.csv","Passer.domesticus",NA,"winglength","billdepth",0.24,0.088,0.152
NA,"Jen2003.246.csv","Passer.domesticus",NA,"winglength","billlength",0.068,0.245,0.177
NA,"Jen2003.246.csv","Passer.domesticus",NA,"winglength","bodymass",-0.015,-0.057,0.042
NA,"Jen2003.246.csv","Passer.domesticus",NA,"billdepth","billlength",0.185,0.1,0.085
NA,"Jen2003.246.csv","Passer.domesticus",NA,"billdepth","bodymass",0.218,-0.128,0.346
NA,"Jen2003.246.csv","Passer.domesticus",NA,"billlength","bodymass",0.047,-0.141,0.188
NA,"Jen2003.247.csv","Passer.domesticus",NA,"tarsuslength","winglength",0.219,-0.235,0.454
NA,"Jen2003.247.csv","Passer.domesticus",NA,"tarsuslength","billdepth",0.221,-0.164,0.385
NA,"Jen2003.247.csv","Passer.domesticus",NA,"tarsuslength","billlength",0.161,0.691,0.53
NA,"Jen2003.247.csv","Passer.domesticus",NA,"tarsuslength","bodymass",0.473,-0.034,0.507
NA,"Jen2003.247.csv","Passer.domesticus",NA,"winglength","billdepth",0.237,-0.485,0.722
NA,"Jen2003.247.csv","Passer.domesticus",NA,"winglength","billlength",0.144,0.102,0.042
NA,"Jen2003.247.csv","Passer.domesticus",NA,"winglength","bodymass",0.194,-0.389,0.583
NA,"Jen2003.247.csv","Passer.domesticus",NA,"billdepth","billlength",0.133,-0.227,0.36
NA,"Jen2003.247.csv","Passer.domesticus",NA,"billdepth","bodymass",0.342,-0.362,0.704
NA,"Jen2003.247.csv","Passer.domesticus",NA,"billlength","bodymass",0.133,-0.075,0.208
NA,"Jen2003.248.csv","Passer.domesticus",NA,"tarsuslength","winglength",0.19,0.266,0.076
NA,"Jen2003.248.csv","Passer.domesticus",NA,"tarsuslength","billdepth",0.297,0.478,0.181
NA,"Jen2003.248.csv","Passer.domesticus",NA,"tarsuslength","billlength",0.185,-0.155,0.34
NA,"Jen2003.248.csv","Passer.domesticus",NA,"tarsuslength","bodymass",0.309,0.221,0.088
NA,"Jen2003.248.csv","Passer.domesticus",NA,"winglength","billdepth",0.165,0.018,0.147
NA,"Jen2003.248.csv","Passer.domesticus",NA,"winglength","billlength",0.126,0.055,0.071
NA,"Jen2003.248.csv","Passer.domesticus",NA,"winglength","bodymass",0.146,-0.134,0.28
NA,"Jen2003.248.csv","Passer.domesticus",NA,"billdepth","billlength",0.252,0.189,0.063
NA,"Jen2003.248.csv","Passer.domesticus",NA,"billdepth","bodymass",0.192,-0.021,0.213
NA,"Jen2003.248.csv","Passer.domesticus",NA,"billlength","bodymass",-0.04,-0.982,0.942
NA,"Kac2008.256.csv","Innicotiana.alata",NA,"corolla.tube.length","corolla.limb.width",0.4437,0.2641,0.1796
NA,"Kac2008.256.csv","Innicotiana.alata",NA,"corolla.tube.length","corolla.mouth.diameter",0.2814,0.0066,0.2748
NA,"Kac2008.256.csv","Innicotiana.alata",NA,"corolla.tube.length","nectar.concentration",0.0794,-0.2719,0.3513
NA,"Kac2008.256.csv","Innicotiana.alata",NA,"corolla.tube.length","log.nectar.volume",0.1784,0.0715,0.1069
NA,"Kac2008.256.csv","Innicotiana.alata",NA,"corolla.tube.length","log.total.energy",0.1952,-0.016,0.2112
NA,"Kac2008.256.csv","Innicotiana.alata",NA,"corolla.limb.width","corolla.mouth.diameter",0.3925,0.5912,0.1987
NA,"Kac2008.256.csv","Innicotiana.alata",NA,"corolla.limb.width","nectar.concentration",0.1249,0.0204,0.1045
NA,"Kac2008.256.csv","Innicotiana.alata",NA,"corolla.limb.width","log.nectar.volume",0.3472,0.108,0.2392
NA,"Kac2008.256.csv","Innicotiana.alata",NA,"corolla.limb.width","log.total.energy",0.3786,0.0861,0.2925
NA,"Kac2008.256.csv","Innicotiana.alata",NA,"corolla.mouth.diameter","nectar.concentration",0.1879,0.0782,0.1097
NA,"Kac2008.256.csv","Innicotiana.alata",NA,"corolla.mouth.diameter","log.nectar.volume",0.2542,0.1777,0.0765
NA,"Kac2008.256.csv","Innicotiana.alata",NA,"corolla.mouth.diameter","log.total.energy",0.2854,0.2878,0.00240000000000001
NA,"Kac2008.256.csv","Innicotiana.alata",NA,"nectar.concentration","log.nectar.volume",0.1975,0.1483,0.0492
NA,"Kac2008.256.csv","Innicotiana.alata",NA,"nectar.concentration","log.total.energy",0.4433,0.1933,0.25
NA,"Kac2008.256.csv","Innicotiana.alata",NA,"log.nectar.volume","log.total.energy",0.9405,0.8926,0.0479000000000001
NA,"Kau2002.479.csv","Oncorhynchus.mykiss",NA,"percent.gutted.weight","condition.factor",-0.22,-0.27,0.05
NA,"Kau2002.479.csv","Oncorhynchus.mykiss",NA,"percent.gutted.weight","percent.abdominal.fat",0.12,0.32,0.2
NA,"Kau2002.479.csv","Oncorhynchus.mykiss",NA,"percent.gutted.weight","visceral.fat",-0.26,-0.57,0.31
NA,"Kau2002.479.csv","Oncorhynchus.mykiss",NA,"percent.gutted.weight","percent.fillet.weight",0.73,0.94,0.21
NA,"Kau2002.479.csv","Oncorhynchus.mykiss",NA,"percent.gutted.weight","flesh.redness",0.13,0,0.13
NA,"Kau2002.479.csv","Oncorhynchus.mykiss",NA,"percent.gutted.weight","percent.fillet.fat",0.07,0.38,0.31
NA,"Kau2002.479.csv","Oncorhynchus.mykiss",NA,"percent.gutted.weight","percent.fillet.protein",-0.04,-0.65,0.61
NA,"Kau2002.479.csv","Oncorhynchus.mykiss",NA,"percent.gutted.weight","percent.fillet.ash",-0.05,-0.52,0.47
NA,"Kau2002.479.csv","Oncorhynchus.mykiss",NA,"percent.gutted.weight","percent.fillet.water",-0.02,-0.16,0.14
NA,"Kau2002.479.csv","Oncorhynchus.mykiss",NA,"condition.factor","percent.abdominal.fat",0.04,-0.02,0.06
NA,"Kau2002.479.csv","Oncorhynchus.mykiss",NA,"condition.factor","visceral.fat",0.26,0.19,0.07
NA,"Kau2002.479.csv","Oncorhynchus.mykiss",NA,"condition.factor","percent.fillet.weight",0.11,-0.09,0.2
NA,"Kau2002.479.csv","Oncorhynchus.mykiss",NA,"condition.factor","flesh.redness",0.15,0.34,0.19
NA,"Kau2002.479.csv","Oncorhynchus.mykiss",NA,"condition.factor","percent.fillet.fat",0.38,0,0.38
NA,"Kau2002.479.csv","Oncorhynchus.mykiss",NA,"condition.factor","percent.fillet.protein",0.06,-0.35,0.41
NA,"Kau2002.479.csv","Oncorhynchus.mykiss",NA,"condition.factor","percent.fillet.ash",-0.01,-0.1,0.09
NA,"Kau2002.479.csv","Oncorhynchus.mykiss",NA,"condition.factor","percent.fillet.water",-0.3,-0.04,0.26
NA,"Kau2002.479.csv","Oncorhynchus.mykiss",NA,"percent.abdominal.fat","visceral.fat",0,-0.33,0.33
NA,"Kau2002.479.csv","Oncorhynchus.mykiss",NA,"percent.abdominal.fat","percent.fillet.weight",0.08,0.27,0.19
NA,"Kau2002.479.csv","Oncorhynchus.mykiss",NA,"percent.abdominal.fat","flesh.redness",-0.1,0.39,0.49
NA,"Kau2002.479.csv","Oncorhynchus.mykiss",NA,"percent.abdominal.fat","percent.fillet.fat",0.21,0.59,0.38
NA,"Kau2002.479.csv","Oncorhynchus.mykiss",NA,"percent.abdominal.fat","percent.fillet.protein",0.09,-0.58,0.67
NA,"Kau2002.479.csv","Oncorhynchus.mykiss",NA,"percent.abdominal.fat","percent.fillet.ash",0.01,-0.71,0.72
NA,"Kau2002.479.csv","Oncorhynchus.mykiss",NA,"percent.abdominal.fat","percent.fillet.water",-0.18,-0.46,0.28
NA,"Kau2002.479.csv","Oncorhynchus.mykiss",NA,"visceral.fat","percent.fillet.weight",0,-0.44,0.44
NA,"Kau2002.479.csv","Oncorhynchus.mykiss",NA,"visceral.fat","flesh.redness",0.24,0.33,0.09
NA,"Kau2002.479.csv","Oncorhynchus.mykiss",NA,"visceral.fat","percent.fillet.fat",0.17,-0.43,0.6
NA,"Kau2002.479.csv","Oncorhynchus.mykiss",NA,"visceral.fat","percent.fillet.protein",0.04,0.34,0.3
NA,"Kau2002.479.csv","Oncorhynchus.mykiss",NA,"visceral.fat","percent.fillet.ash",0.07,0.78,0.71
NA,"Kau2002.479.csv","Oncorhynchus.mykiss",NA,"visceral.fat","percent.fillet.water",-0.13,0.41,0.54
NA,"Kau2002.479.csv","Oncorhynchus.mykiss",NA,"percent.fillet.weight","flesh.redness",0.27,0.05,0.22
NA,"Kau2002.479.csv","Oncorhynchus.mykiss",NA,"percent.fillet.weight","percent.fillet.fat",0.3,0.34,0.04
NA,"Kau2002.479.csv","Oncorhynchus.mykiss",NA,"percent.fillet.weight","percent.fillet.protein",0.02,-0.62,0.64
NA,"Kau2002.479.csv","Oncorhynchus.mykiss",NA,"percent.fillet.weight","percent.fillet.ash",-0.05,-0.49,0.44
NA,"Kau2002.479.csv","Oncorhynchus.mykiss",NA,"percent.fillet.weight","percent.fillet.water",-0.22,-0.14,0.08
NA,"Kau2002.479.csv","Oncorhynchus.mykiss",NA,"flesh.redness","percent.fillet.fat",0.11,0.13,0.02
NA,"Kau2002.479.csv","Oncorhynchus.mykiss",NA,"flesh.redness","percent.fillet.protein",0.03,0.31,0.28
NA,"Kau2002.479.csv","Oncorhynchus.mykiss",NA,"flesh.redness","percent.fillet.ash",0,0.3,0.3
NA,"Kau2002.479.csv","Oncorhynchus.mykiss",NA,"flesh.redness","percent.fillet.water",-0.1,-0.1,0
NA,"Kau2002.479.csv","Oncorhynchus.mykiss",NA,"percent.fillet.fat","percent.fillet.protein",0.37,-0.26,0.63
NA,"Kau2002.479.csv","Oncorhynchus.mykiss",NA,"percent.fillet.fat","percent.fillet.ash",-0.02,-0.81,0.79
NA,"Kau2002.479.csv","Oncorhynchus.mykiss",NA,"percent.fillet.fat","percent.fillet.water",-0.88,-0.96,0.08
NA,"Kau2002.479.csv","Oncorhynchus.mykiss",NA,"percent.fillet.protein","percent.fillet.ash",0.57,0.58,0.01
NA,"Kau2002.479.csv","Oncorhynchus.mykiss",NA,"percent.fillet.protein","percent.fillet.water",-0.73,0.04,0.77
NA,"Kau2002.479.csv","Oncorhynchus.mykiss",NA,"percent.fillet.ash","percent.fillet.water",-0.24,0.74,0.98
NA,"Kim2010.257.csv","Taeniopygia.guttata",NA,"no.reproductive.events","age.at.final.reproduction",0.654,0.722,0.0679999999999999
NA,"Kim2010.257.csv","Taeniopygia.guttata",NA,"no.reproductive.events","resistance.to.oxidative.stress",0.077,0.949,0.872
NA,"Kim2010.257.csv","Taeniopygia.guttata",NA,"age.at.final.reproduction","resistance.to.oxidative.stress",0.137,0.853,0.716
NA,"Len2003.258.csv","Phlox.drummondii",NA,"flower.size","stigma.anther.distance",0.098,0.26,0.162
NA,"Len2003.258.csv","Phlox.drummondii",NA,"flower.size","tube.length",0.509,0.53,0.021
NA,"Len2003.258.csv","Phlox.drummondii",NA,"stigma.anther.distance","tube.length",0.399,0.13,0.269
NA,"McG2007.274.csv","Drosophila.bunnanda",NA,"interLMdistanceA","interLMdistanceB",0.219076249249148,0.185594408,0.033481841249148
NA,"McG2007.274.csv","Drosophila.bunnanda",NA,"interLMdistanceA","interLMdistanceC",0.374396866370635,0.495635052,0.121238185629365
NA,"McG2007.274.csv","Drosophila.bunnanda",NA,"interLMdistanceA","interLMdistanceD",0.0350167834303982,0.072065447,0.0370486635696018
NA,"McG2007.274.csv","Drosophila.bunnanda",NA,"interLMdistanceA","interLMdistanceE",0.121577796437311,0.418493481,0.296915684562689
NA,"McG2007.274.csv","Drosophila.bunnanda",NA,"interLMdistanceA","interLMdistanceF",0.0461620964309878,-0.246598481,0.292760577430988
NA,"McG2007.274.csv","Drosophila.bunnanda",NA,"interLMdistanceA","interLMdistanceG",0.234742654618482,0.255107831,0.020365176381518
NA,"McG2007.274.csv","Drosophila.bunnanda",NA,"interLMdistanceA","interLMdistanceH",-0.12765450048629,-0.249153974,0.12149947351371
NA,"McG2007.274.csv","Drosophila.bunnanda",NA,"interLMdistanceA","interLMdistanceI",-0.180507926978645,-0.969954025,0.789446098021355
